high_school,fall_term,applicants,admits,enrollees,admit_rate,yield_rate,city,county,cde_district,cds_code,school_type,charter,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met
ANN SOBRATO HIGH SCHOOL,2017,98.0,53.0,27.0,0.5408163265306123,0.5094339622641509,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,337.0,310.0,92.0,157.0,50.6,312.0,79.2,25.0,65.0,120.0,12.0,25.0,1484.0,436.0,0.2938005390835579,2643.6,2613.2,73.0,47.0
ANN SOBRATO HIGH SCHOOL,2018,116.0,88.0,39.0,0.7586206896551724,0.4431818181818182,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,361.0,342.0,94.7,233.0,68.1,346.0,80.9,37.0,77.0,123.0,15.0,28.0,1462.0,478.0,0.3269493844049247,2643.2,2625.2,73.68,49.59
ANN SOBRATO HIGH SCHOOL,2019,104.0,68.0,28.0,0.6538461538461539,0.4117647058823529,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,295.0,270.0,91.5,163.0,60.4,272.0,76.5,26.0,74.0,67.0,8.0,33.0,1408.0,417.0,0.2961647727272727,2614.5,2608.6,64.08,50.0
ANN SOBRATO HIGH SCHOOL,2020,99.0,82.0,41.0,0.8282828282828283,0.5,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,333.0,321.0,96.4,189.0,58.9,323.0,85.8,40.0,76.0,126.0,11.0,24.0,1483.0,446.0,0.3007417397167903,2636.5,2619.2,68.7,49.28
ANN SOBRATO HIGH SCHOOL,2021,116.0,75.0,32.0,0.646551724137931,0.4266666666666667,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,295.0,284.0,96.3,188.0,66.2,284.0,79.2,30.0,73.0,86.0,11.0,25.0,1476.0,420.0,0.2845528455284553,,,,
ANN SOBRATO HIGH SCHOOL,2022,124.0,68.0,36.0,0.5483870967741935,0.5294117647058824,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,359.0,348.0,96.9,223.0,64.1,351.0,68.7,35.0,75.0,80.0,14.0,37.0,,,,2694.1,2698.1,90.91,89.47
ANN SOBRATO HIGH SCHOOL,2023,140.0,91.0,48.0,0.65,0.5274725274725275,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,390.0,375.0,96.2,249.0,66.4,378.0,81.0,46.0,81.0,130.0,18.0,31.0,1521.0,416.0,0.2735042735042735,2631.9,2610.6,69.51,47.53
ANN SOBRATO HIGH SCHOOL,2024,120.0,92.0,45.0,0.7666666666666667,0.4891304347826087,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,374.0,364.0,97.3,215.0,59.1,,,,,,,,1510.0,480.0,0.3178807947019867,2642.2,2606.6,72.78,44.73
ANN SOBRATO HIGH SCHOOL,2025,134.0,97.0,47.0,0.7238805970149254,0.4845360824742268,Morgan Hill,Santa Clara,Morgan Hill Unified,43695830102368,High Schools (Public),False,376.0,369.0,98.1,248.0,67.2,,,,,,,,1511.0,458.0,0.3031105228325612,2606.5,2582.1,61.76,40.96
ANTIOCH HIGH SCHOOL,2005,38.0,31.0,15.0,0.8157894736842105,0.4838709677419355,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2006,35.0,31.0,17.0,0.8857142857142857,0.5483870967741935,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2007,49.0,46.0,20.0,0.9387755102040817,0.43478260869565216,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2008,36.0,24.0,13.0,0.6666666666666666,0.5416666666666666,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2009,32.0,26.0,20.0,0.8125,0.7692307692307693,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2010,37.0,30.0,16.0,0.8108108108108109,0.5333333333333333,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2011,30.0,23.0,12.0,0.7666666666666667,0.5217391304347826,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2012,33.0,22.0,14.0,0.6666666666666666,0.6363636363636364,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2013,29.0,20.0,13.0,0.6896551724137931,0.65,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ANTIOCH HIGH SCHOOL,2014,42.0,25.0,19.0,0.5952380952380952,0.76,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,,,,,,,,1843.0,,,,,,
ANTIOCH HIGH SCHOOL,2015,39.0,19.0,7.0,0.48717948717948717,0.3684210526315789,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,381.0,59.3,6.0,40.0,155.0,12.0,13.0,1774.0,1222.0,0.6888387824126269,,,,
ANTIOCH HIGH SCHOOL,2016,37.0,16.0,10.0,0.43243243243243246,0.625,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,,,,,,306.0,57.8,9.0,25.0,126.0,6.0,11.0,1798.0,1275.0,0.7091212458286985,2566.9,2505.4,49.0,14.0
ANTIOCH HIGH SCHOOL,2017,41.0,29.0,18.0,0.7073170731707317,0.6206896551724138,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,376.0,347.0,92.3,125.0,36.0,352.0,57.7,15.0,32.0,140.0,4.0,12.0,1947.0,1370.0,0.7036466358500256,2575.8,2527.2,53.0,15.0
ANTIOCH HIGH SCHOOL,2018,40.0,24.0,13.0,0.6,0.5416666666666666,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,339.0,295.0,87.0,74.0,25.1,298.0,64.1,13.0,18.0,147.0,3.0,10.0,1983.0,1348.0,0.6797781139687342,2534.9,2476.2,32.77,8.76
ANTIOCH HIGH SCHOOL,2019,43.0,29.0,15.0,0.6744186046511628,0.5172413793103449,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,433.0,398.0,91.9,111.0,27.9,407.0,54.8,14.0,35.0,157.0,4.0,13.0,2061.0,1461.0,0.7088791848617176,2545.1,2488.0,39.55,9.82
ANTIOCH HIGH SCHOOL,2020,50.0,33.0,13.0,0.66,0.3939393939393939,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,464.0,403.0,86.9,89.0,22.1,399.0,49.9,13.0,24.0,143.0,4.0,15.0,2042.0,1455.0,0.7125367286973555,2532.5,2474.6,30.93,7.71
ANTIOCH HIGH SCHOOL,2021,46.0,34.0,16.0,0.7391304347826086,0.47058823529411764,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,433.0,381.0,88.0,84.0,22.0,386.0,53.4,15.0,32.0,136.0,11.0,12.0,1989.0,1290.0,0.6485671191553545,,,,
ANTIOCH HIGH SCHOOL,2022,49.0,39.0,16.0,0.7959183673469388,0.41025641025641024,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,397.0,358.0,90.2,81.0,22.6,358.0,55.6,16.0,16.0,153.0,6.0,8.0,,,,2596.7,2547.0,58.45,22.83
ANTIOCH HIGH SCHOOL,2023,56.0,41.0,18.0,0.7321428571428571,0.43902439024390244,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,464.0,393.0,84.7,82.0,20.9,395.0,54.7,18.0,14.0,168.0,6.0,10.0,1960.0,1590.0,0.8112244897959183,2540.5,2469.5,37.4,5.32
ANTIOCH HIGH SCHOOL,2024,39.0,29.0,15.0,0.7435897435897436,0.5172413793103449,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,430.0,362.0,84.2,66.0,18.2,,,,,,,,1823.0,1563.0,0.857377948436643,2520.0,2470.8,33.0,5.39
ANTIOCH HIGH SCHOOL,2025,43.0,30.0,11.0,0.6976744186046512,0.36666666666666664,Antioch,Contra Costa,Antioch Unified,07616480730861,High Schools (Public),False,386.0,330.0,85.5,77.0,23.3,,,,,,,,1776.0,1602.0,0.902027027027027,2531.2,2477.6,33.33,8.86
ARAGON HIGH SCHOOL,2005,100.0,90.0,47.0,0.9,0.5222222222222223,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2006,140.0,126.0,70.0,0.9,0.5555555555555556,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2007,107.0,98.0,55.0,0.9158878504672897,0.5612244897959183,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2008,130.0,122.0,82.0,0.9384615384615385,0.6721311475409836,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2009,131.0,116.0,63.0,0.8854961832061069,0.5431034482758621,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2010,135.0,119.0,59.0,0.8814814814814815,0.4957983193277311,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2011,139.0,113.0,65.0,0.8129496402877698,0.5752212389380531,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2012,158.0,118.0,67.0,0.7468354430379747,0.5677966101694916,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2013,138.0,105.0,55.0,0.7608695652173914,0.5238095238095238,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARAGON HIGH SCHOOL,2014,140.0,108.0,47.0,0.7714285714285715,0.4351851851851852,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,,,,,,,,1441.0,,,,,,
ARAGON HIGH SCHOOL,2015,124.0,80.0,32.0,0.6451612903225806,0.4,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,318.0,82.1,29.0,32.0,119.0,23.0,58.0,1423.0,257.0,0.1806043569922698,,,,
ARAGON HIGH SCHOOL,2016,157.0,129.0,63.0,0.821656050955414,0.4883720930232558,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,,,,,,345.0,84.1,58.0,46.0,110.0,21.0,55.0,1473.0,198.0,0.1344195519348268,2680.7,2666.0,86.0,61.0
ARAGON HIGH SCHOOL,2017,127.0,90.0,45.0,0.7086614173228346,0.5,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,349.0,336.0,96.3,236.0,70.2,337.0,85.5,45.0,54.0,106.0,23.0,60.0,1555.0,253.0,0.162700964630225,2680.0,2659.9,86.0,60.0
ARAGON HIGH SCHOOL,2018,173.0,115.0,52.0,0.6647398843930635,0.45217391304347826,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,375.0,361.0,96.3,278.0,77.0,363.0,88.4,50.0,50.0,122.0,23.0,76.0,1639.0,359.0,0.2190359975594875,2685.4,2665.5,84.2,62.74
ARAGON HIGH SCHOOL,2019,160.0,116.0,65.0,0.725,0.5603448275862069,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,383.0,377.0,98.4,277.0,73.5,392.0,82.9,62.0,42.0,145.0,18.0,58.0,1675.0,377.0,0.2250746268656716,2667.4,2647.0,79.09,54.08
ARAGON HIGH SCHOOL,2020,175.0,140.0,64.0,0.8,0.45714285714285713,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,410.0,395.0,96.3,295.0,74.7,395.0,84.6,60.0,46.0,137.0,24.0,67.0,1716.0,328.0,0.1911421911421911,2661.6,2637.3,77.11,50.88
ARAGON HIGH SCHOOL,2021,216.0,145.0,68.0,0.6712962962962963,0.4689655172413793,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,402.0,387.0,96.3,323.0,83.5,392.0,87.8,66.0,51.0,128.0,23.0,76.0,1734.0,304.0,0.1753171856978085,,,,
ARAGON HIGH SCHOOL,2022,242.0,175.0,85.0,0.7231404958677686,0.4857142857142857,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,425.0,416.0,97.9,330.0,79.3,418.0,87.1,80.0,46.0,145.0,25.0,68.0,,,,,,,
ARAGON HIGH SCHOOL,2023,252.0,190.0,81.0,0.753968253968254,0.4263157894736842,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,443.0,433.0,97.7,328.0,75.8,435.0,87.4,79.0,55.0,119.0,27.0,100.0,1740.0,259.0,0.1488505747126436,2683.0,2675.7,85.95,62.86
ARAGON HIGH SCHOOL,2024,254.0,169.0,72.0,0.6653543307086615,0.4260355029585799,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,438.0,428.0,97.7,351.0,82.0,,,,,,,,1686.0,250.0,0.1482799525504151,2676.3,2665.3,83.04,61.11
ARAGON HIGH SCHOOL,2025,250.0,214.0,89.0,0.856,0.4158878504672897,San Mateo,San Mateo,San Mateo Union High,41690474130217,High Schools (Public),False,445.0,437.0,98.2,353.0,80.8,,,,,,,,1658.0,279.0,0.1682750301568154,2664.9,2659.4,78.2,56.87
ARCHIE WILLIAMS HIGH SCHOOL,2005,92.0,90.0,50.0,0.9782608695652174,0.5555555555555556,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2006,83.0,73.0,43.0,0.8795180722891566,0.589041095890411,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2007,87.0,85.0,41.0,0.9770114942528736,0.4823529411764706,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2008,90.0,81.0,37.0,0.9,0.4567901234567901,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2009,98.0,88.0,45.0,0.8979591836734694,0.5113636363636364,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2010,91.0,84.0,43.0,0.9230769230769231,0.5119047619047619,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2011,87.0,67.0,35.0,0.7701149425287356,0.5223880597014925,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2012,82.0,61.0,27.0,0.7439024390243902,0.4426229508196721,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2013,94.0,53.0,22.0,0.5638297872340425,0.41509433962264153,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2014,73.0,47.0,20.0,0.6438356164383562,0.425531914893617,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,,,,,,,,980.0,,,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2015,75.0,41.0,23.0,0.5466666666666666,0.5609756097560976,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,198.0,79.8,21.0,24.0,50.0,14.0,49.0,982.0,66.0,0.0672097759674134,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2016,104.0,80.0,28.0,0.7692307692307693,0.35,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,,,,,,220.0,83.6,26.0,22.0,50.0,13.0,73.0,1077.0,73.0,0.0677808727948003,2657.7,2656.1,78.0,64.0
ARCHIE WILLIAMS HIGH SCHOOL,2017,102.0,54.0,29.0,0.5294117647058824,0.5370370370370371,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,242.0,237.0,97.9,163.0,68.8,242.0,76.0,26.0,28.0,58.0,14.0,58.0,1142.0,89.0,0.0779334500875656,2654.6,2638.3,80.0,56.0
ARCHIE WILLIAMS HIGH SCHOOL,2018,106.0,69.0,30.0,0.6509433962264151,0.43478260869565216,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,231.0,218.0,94.4,171.0,78.4,224.0,83.9,27.0,30.0,53.0,9.0,69.0,1203.0,146.0,0.1213632585203657,2623.8,2660.2,67.14,61.61
ARCHIE WILLIAMS HIGH SCHOOL,2019,123.0,79.0,43.0,0.6422764227642277,0.5443037974683544,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,301.0,286.0,95.0,229.0,80.1,289.0,81.0,40.0,34.0,59.0,17.0,84.0,1301.0,140.0,0.1076095311299,2625.7,2618.6,65.61,48.04
ARCHIE WILLIAMS HIGH SCHOOL,2020,124.0,82.0,40.0,0.6612903225806451,0.4878048780487805,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,302.0,293.0,97.0,213.0,72.7,298.0,78.5,39.0,31.0,81.0,10.0,73.0,1342.0,139.0,0.1035767511177347,2655.3,2659.2,76.16,62.77
ARCHIE WILLIAMS HIGH SCHOOL,2021,152.0,87.0,35.0,0.5723684210526315,0.40229885057471265,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,323.0,314.0,97.2,227.0,72.3,316.0,78.5,33.0,43.0,78.0,14.0,80.0,1355.0,165.0,0.1217712177121771,,,,
ARCHIE WILLIAMS HIGH SCHOOL,2022,171.0,87.0,36.0,0.5087719298245614,0.41379310344827586,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,338.0,331.0,97.9,244.0,73.7,330.0,82.1,35.0,50.0,70.0,10.0,106.0,,,,2658.1,2640.2,77.39,58.75
ARCHIE WILLIAMS HIGH SCHOOL,2023,134.0,83.0,33.0,0.6194029850746269,0.39759036144578314,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,308.0,298.0,96.8,201.0,67.4,298.0,86.6,30.0,38.0,69.0,16.0,105.0,1224.0,136.0,0.1111111111111111,2634.0,2629.5,68.85,54.36
ARCHIE WILLIAMS HIGH SCHOOL,2024,161.0,105.0,49.0,0.6521739130434783,0.4666666666666667,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,307.0,302.0,98.4,239.0,79.1,,,,,,,,1181.0,129.0,0.1092294665537679,2649.0,2633.9,76.25,52.68
ARCHIE WILLIAMS HIGH SCHOOL,2025,135.0,97.0,39.0,0.7185185185185186,0.4020618556701031,San Anselmo,Marin,Tamalpais Union High,21654822131340,High Schools (Public),False,294.0,282.0,95.9,221.0,78.4,,,,,,,,1141.0,118.0,0.1034180543382997,2612.1,2591.3,62.6,42.63
ARISE HIGH SCHOOL,2010,8.0,5.0,3.0,0.625,0.6,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,,,,,,,,,,,,,,,,,,,
ARISE HIGH SCHOOL,2011,11.0,4,,0.36363636363636365,,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,,,,,,,,,,,,,,,,,,,
ARISE HIGH SCHOOL,2012,19.0,6,,0.3157894736842105,,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,,,,,,,,,,,,,,,,,,,
ARISE HIGH SCHOOL,2013,25.0,13.0,7.0,0.52,0.5384615384615384,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,,,,,,,,,,,,,,,,,,,
ARISE HIGH SCHOOL,2014,32.0,17.0,8.0,0.53125,0.47058823529411764,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,,,,,,,,,,,,,247.0,,,,,,
ARISE HIGH SCHOOL,2015,25.0,12.0,8.0,0.48,0.6666666666666666,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,,,,,,36.0,58.3,5.0,12.0,4.0,0.0,0.0,258.0,233.0,0.9031007751937984,,,,
ARISE HIGH SCHOOL,2016,36.0,18.0,9.0,0.5,0.5,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,,,,,,53.0,64.2,7.0,12.0,11.0,3.0,1.0,263.0,246.0,0.935361216730038,2505.5,2491.6,21.0,6.0
ARISE HIGH SCHOOL,2017,38.0,14.0,5.0,0.3684210526315789,0.35714285714285715,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,50.0,43.0,86.0,43.0,100.0,47.0,46.8,2.0,11.0,7.0,1.0,1.0,274.0,245.0,0.8941605839416058,2571.9,2514.6,51.0,8.0
ARISE HIGH SCHOOL,2018,28.0,19.0,8.0,0.6785714285714286,0.42105263157894735,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,65.0,54.0,83.1,52.0,96.3,55.0,54.5,8.0,5.0,11.0,4.0,2.0,288.0,246.0,0.8541666666666666,2619.2,2561.5,72.73,22.73
ARISE HIGH SCHOOL,2019,30.0,10.0,3.0,0.3333333333333333,0.3,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,66.0,61.0,92.4,56.0,91.8,67.0,53.7,2.0,17.0,14.0,3.0,0.0,317.0,227.0,0.7160883280757098,2618.1,2544.3,66.15,17.19
ARISE HIGH SCHOOL,2020,21.0,12.0,3.0,0.5714285714285714,0.25,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,68.0,64.0,94.1,64.0,100.0,68.0,30.9,3.0,5.0,12.0,0.0,1.0,369.0,301.0,0.8157181571815718,2604.3,2520.2,66.67,7.81
ARISE HIGH SCHOOL,2021,33.0,19.0,9.0,0.5757575757575758,0.47368421052631576,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,82.0,73.0,89.0,73.0,100.0,77.0,46.8,9.0,22.0,3.0,1.0,1.0,387.0,332.0,0.8578811369509044,,,,
ARISE HIGH SCHOOL,2022,17.0,8,,0.47058823529411764,,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,92.0,76.0,82.6,75.0,98.7,77.0,46.8,2.0,24.0,7.0,3.0,0.0,,,,2551.6,2495.8,35.44,6.33
ARISE HIGH SCHOOL,2023,20.0,12.0,4.0,0.6,0.3333333333333333,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,89.0,80.0,89.9,80.0,100.0,83.0,57.8,4.0,34.0,9.0,1.0,0.0,404.0,258.0,0.6386138613861386,2507.5,2483.7,26.97,7.78
ARISE HIGH SCHOOL,2024,44.0,23.0,8.0,0.5227272727272727,0.34782608695652173,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,98.0,88.0,89.8,88.0,100.0,,,,,,,,400.0,313.0,0.7825,2557.2,2531.9,46.81,13.83
ARISE HIGH SCHOOL,2025,23.0,18.0,5.0,0.782608695652174,0.2777777777777778,Oakland,Alameda,Oakland Unified,01612590115238,High Schools (Public),True,96.0,93.0,96.9,93.0,100.0,,,,,,,,396.0,303.0,0.7651515151515151,2581.7,2522.9,50.55,12.77
ARMIJO HIGH SCHOOL,2005,49.0,44.0,23.0,0.8979591836734694,0.5227272727272727,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2006,45.0,34.0,20.0,0.7555555555555555,0.5882352941176471,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2007,63.0,57.0,38.0,0.9047619047619048,0.6666666666666666,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2008,48.0,36.0,19.0,0.75,0.5277777777777778,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2009,65.0,60.0,33.0,0.9230769230769231,0.55,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2010,72.0,61.0,25.0,0.8472222222222222,0.4098360655737705,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2011,74.0,51.0,28.0,0.6891891891891891,0.5490196078431373,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2012,74.0,45.0,33.0,0.6081081081081081,0.7333333333333333,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2013,84.0,48.0,37.0,0.5714285714285714,0.7708333333333334,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
ARMIJO HIGH SCHOOL,2014,101.0,68.0,47.0,0.6732673267326733,0.6911764705882353,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,,,,,,,,2389.0,,,,,,
ARMIJO HIGH SCHOOL,2015,87.0,57.0,40.0,0.6551724137931034,0.7017543859649122,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,455.0,65.1,33.0,31.0,203.0,7.0,22.0,2378.0,1315.0,0.5529857022708158,,,,
ARMIJO HIGH SCHOOL,2016,103.0,77.0,52.0,0.7475728155339806,0.6753246753246753,Fairfield,Solano,Fairfield-Suisun Unified,48705404830451,High Schools (Public),False,,,,,,516.0,64.3,53.0,46.0,209.0,6.0,18.0,2391.0,1349.0,0.5641990798828942,2605.6,2570.3,59.0,33.0
